DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
GM201900000159,GMGE81FL,GM,2019.0,159.0,GM2019DHS,10879.2099609375,12741.21875,14966.6142578125,82.36666870117188,107.25,99.97500610351562,90.07499694824219,17.15972137451172,22.5,20.828125,19.063491821289062,0.0002563256674852127,0.0007638470866741278,0.0010652394057848514,32.990810818142364,33.61888970269097,32.75537109375,32.74314710828993,13.666666984558105,14.450000762939453,14.450000762939453,14.458333969116211,4.0,2517.1111111111113,2522.222222222222,2644.3333333333335,2757.6666666666665,2844.222222222222,2640.8888888888887,2798.222222222222,0.0,0.0,0.0,0.0,34.10526315789474,1553.3482142857142,4.0,0.0,0.23622408972228737,0.4582957154872718,0.7559229060878835,27.027879503038193,27.658333672417534,26.892181396484375,27.103424072265625,30.641122347480106,37.95520246187002,-0.9071618037135278,23.882180454244033,0.7537568191002155,14.333132149370027,0.5744829177856445,0.23886619295392716,0.062319585255214145,0.0463115998676845,0.5693907737731934,0.1664012840815953,0.032960979001862664,0.023850996579442705,34.625,35.608333587646484,35.766666412353516,35.40833282470703,27.758333206176758,28.366666793823242,28.516666412353516,28.149999618530273,20.95833396911621,21.15833282470703,21.316667556762695,20.950000762939453,0.0,21.064949883355034,21.697777642144096,21.028990003797745,21.463704427083332,4.800000190734863,4.766666889190674,4.800000190734863,4.724999904632568,3910.4338709677418,18897.886075949365,23992.75,712.6,625.7,783.3,960.9,971.6,812.9,931.1,0.40361844576322115,0.0,0.0,0.0,29.508001708984374,26.67860107421875,24.135600280761718,26.265399169921874,24.394001770019532,27.233001708984375,29.058599853515624,28.27239990234375,29.959600830078124,26.31419982910156,27.406597900390626,26.8447998046875,241.9946949602122,76.62068965517241,3.216398847864029,3.7499077979554523,4.386769396193484,5.1511077880859375,13357.94921875,15405.96484375,17664.294921875,20136.45703125,43.503294927055705,50.17865135941645,57.53536865881963,65.57818716843501,6.662499904632568,9.033332824707031,8.47249984741211,6.614999771118164
GM201900000160,GMGE81FL,GM,2019.0,160.0,GM2019DHS,13312.677734375,15618.626953125,18356.908203125,82.36666870117188,107.25,99.97500610351562,90.07499694824219,17.15972137451172,22.5,20.828125,19.063491821289062,0.001019438806052406,0.0015985956207251015,0.002065728647640338,32.90242258707682,33.41000111897787,32.78243764241537,32.569165547688804,13.666666984558105,14.450000762939453,14.450000762939453,14.458333969116211,4.0,2317.5,2366.0833333333335,2480.9166666666665,2579.75,2683.75,2491.1666666666665,2627.4166666666665,0.0,0.0,0.0,0.0,35.69722222222222,1553.3481770833334,4.0,0.0,0.23140320174375842,0.45418751288203,0.7378852138564714,27.153030395507812,27.68951416015625,27.04895528157552,27.079859415690105,66.53244357638889,30.5712890625,-0.8492063492063492,29.93812262318122,0.4984081611431465,27.800073371362434,0.5670684814453125,0.22693042755126952,0.05658694903055827,0.03985826969146729,0.5515485763549804,0.15327364603678387,0.029619999726613364,0.02024908463160197,34.625,35.608333587646484,35.766666412353516,35.40833282470703,27.758333206176758,28.366666793823242,28.516666412353516,28.149999618530273,20.95833396911621,21.15833282470703,21.316667556762695,20.950000762939453,0.0,21.403635660807293,21.969027201334637,21.315467834472656,21.590555826822918,4.800000190734863,4.766666889190674,4.800000190734863,4.724999904632568,4792.40625,11336.135350318471,31401.86858974359,717.7272727272727,626.7272727272727,806.2727272727273,978.3636363636364,979.9090909090909,802.6363636363636,937.0,0.47100264937789355,0.0,0.0,0.0,29.320749282836914,26.79199981689453,24.149250030517578,26.149999618530273,24.324752807617188,27.281749725341797,28.980499267578125,28.115249633789062,29.82149887084961,26.36750030517578,27.51974868774414,26.96674919128418,266.72486772486775,87.62169312169313,3.93277877004523,4.597028872841283,5.389616313733552,6.333149157072368,14750.3583984375,17100.05859375,19669.265625,22411.36328125,48.176881820436506,55.841238839285715,64.2178302744709,73.1510830026455,6.662499904632568,9.033332824707031,8.47249984741211,6.614999771118164
GM201900000161,GMGE81FL,GM,2019.0,161.0,GM2019DHS,13239.404296875,15553.919921875,18288.833984375,82.36666870117188,107.25,99.97500610351562,90.07499694824219,17.15972137451172,22.5,20.828125,19.063491821289062,0.001014750379665642,0.0018066691744859052,0.0022146022243864217,32.07787746853299,32.49499850802951,31.86703830295139,31.757592095269096,13.666666984558105,14.450000762939453,14.450000762939453,14.458333969116211,4.0,2275.3333333333335,2332.6666666666665,2421.3333333333335,2495.6666666666665,2644.8888888888887,2414.222222222222,2512.222222222222,0.0,0.0,0.0,0.0,35.603988603988604,1553.3481770833334,4.0,0.0,0.24740927792267886,0.4645237736091471,0.7209012123620341,26.759999593098957,27.223795572916668,26.635867648654514,26.728240966796875,58.19237495810992,18.568503372151476,-0.7989276139410187,28.88628414041555,0.20634875668277688,23.82069212885389,0.5568463643391927,0.2138491948445638,0.04135126272837321,0.029405546188354493,0.5336992899576823,0.14056696891784667,0.020905439058939615,0.014583152532577515,34.625,35.608333587646484,35.766666412353516,35.40833282470703,27.758333206176758,28.366666793823242,28.516666412353516,28.149999618530273,20.95833396911621,21.15833282470703,21.316667556762695,20.950000762939453,0.0,21.442121717664932,21.952592637803818,21.40469699435764,21.698889838324654,4.800000190734863,4.766666889190674,4.800000190734863,4.724999904632568,6071.807692307692,14439.225806451614,28306.43312101911,746.4444444444445,653.6666666666666,827.1111111111111,1012.4444444444445,1010.5555555555555,835.6666666666666,969.2222222222222,0.4350212035805546,0.0,0.0,0.0,29.320751190185547,26.79199981689453,24.149250030517578,26.149999618530273,24.324750900268555,27.281749725341797,28.980499267578125,28.115249633789062,29.82149887084961,26.36750030517578,27.51974868774414,26.966751098632812,280.6729222520107,76.5254691689008,3.883084662042381,4.5475616857684695,5.340176141985488,6.278266202176781,15922.36328125,18432.9296875,21152.623046875,24001.931640625,53.16461230730563,61.528034936327074,70.58518347855228,80.07002450569705,6.662499904632568,9.033332824707031,8.47249984741211,6.614999771118164
GM201900000162,GMGE81FL,GM,2019.0,162.0,GM2019DHS,14595.00390625,17129.015625,20134.3359375,82.36666870117188,107.25,99.97500610351562,90.07499694824219,17.15972137451172,22.5,20.828125,19.063491821289062,0.0011097030379833318,0.0013731981699283307,0.0016946322642839872,32.53101264105903,32.40092637803819,32.119849310980904,32.02055528428819,13.666666984558105,14.450000762939453,14.450000762939453,14.458333969116211,4.0,2112.777777777778,2166.3333333333335,2293.1111111111113,2420.5555555555557,2557.222222222222,2361.0,2443.222222222222,0.0,0.0,0.0,0.0,36.48199445983379,1553.3482666015625,4.0,1.9247010548909504,0.22778202301579767,0.44686227704453735,0.7210896350063988,27.0860595703125,27.21120368109809,26.843343098958332,26.89925808376736,87.5380859375,27.692844842069892,-0.8440860215053764,29.8093996765793,0.4348451347761257,31.930291288642472,0.5678669611612955,0.21976998647054036,0.04905375639597575,0.03433637221654256,0.5359345118204752,0.14380216598510742,0.025239793459574382,0.01724085807800293,34.625,35.608333587646484,35.766666412353516,35.40833282470703,27.758333206176758,28.366666793823242,28.516666412353516,28.149999618530273,20.95833396911621,21.15833282470703,21.316667556762695,20.950000762939453,0.0,21.641111585828995,22.021480984157986,21.56683349609375,21.777964274088543,4.800000190734863,4.766666889190674,4.800000190734863,4.724999904632568,6334.258012820513,11612.919047619047,33648.80891719745,742.7777777777778,620.1111111111111,819.2222222222222,995.0,994.1111111111111,816.7777777777778,942.4444444444445,0.464447513703377,0.0,0.0,0.0,29.401331583658855,26.836334228515625,24.19733428955078,26.217666625976562,24.342666625976562,27.312665303548176,29.025665283203125,28.199000040690105,29.933664957682293,26.40333302815755,27.560999552408855,27.011001586914062,286.93548387096774,99.65053763440861,4.535700344146892,5.305460720776237,6.223840397309492,7.31478734959893,14393.984375,16448.92578125,18666.83203125,20998.8828125,47.62677461357527,54.43135710685484,61.77430905577957,69.49158896169355,6.662499904632568,9.033332824707031,8.47249984741211,6.614999771118164
GM201900000163,GMGE81FL,GM,2019.0,163.0,GM2019DHS,10894.3759765625,12725.4306640625,14935.455078125,82.36666870117188,107.25,99.97500610351562,90.07499694824219,17.15972137451172,22.5,20.828125,19.063491821289062,0.0011057853698730469,0.0015325780493763688,0.002090794971575752,33.67472839355469,33.781500244140624,33.66987915039063,33.308831787109376,13.666666984558105,14.450000762939453,14.450000762939453,14.458333969116211,4.0,2259.0,2328.7,2471.8,2581.7,2690.6,2518.1,2688.2,0.0,0.0,0.0,0.0,33.56910569105691,1553.3482142857142,4.0,0.0,0.18106919285687217,0.4149038932804308,0.7936020514531208,27.740725708007812,27.981500244140626,27.611856079101564,27.50123291015625,70.56430004222973,61.1818042652027,-0.9567567567567568,31.68038429054054,1.2909879117398648,32.72314453125,0.5897636413574219,0.24397321045398712,0.09352540969848633,0.0665874257683754,0.5676969289779663,0.16660259664058685,0.05047907680273056,0.03459711745381355,34.625,35.608333587646484,35.766666412353516,35.40833282470703,27.758333206176758,28.366666793823242,28.516666412353516,28.149999618530273,20.95833396911621,21.15833282470703,21.316667556762695,20.950000762939453,0.0,21.806727600097656,22.181500244140626,21.5538330078125,21.693637084960937,4.800000190734863,4.766666889190674,4.800000190734863,4.724999904632568,4305.63474025974,5284.677547770701,40147.86624203822,670.9090909090909,577.6363636363636,770.0,919.0,933.0909090909091,749.0909090909091,877.7272727272727,0.5225444072001689,0.0,0.0,0.0,29.631998697916668,26.73633321126302,24.27466583251953,26.402999877929688,24.49066670735677,27.231666564941406,29.08099873860677,28.41466776529948,30.108001708984375,26.41466776529948,27.500999450683594,26.885665893554688,248.9972972972973,129.87297297297297,3.410556169361595,3.962270128183646,4.6212665465817695,5.421219485694538,10569.2373046875,12220.150390625,14079.62109375,16194.3349609375,34.21128589527027,39.555766997466215,45.574904983108105,52.418992820945945,6.662499904632568,9.033332824707031,8.47249984741211,6.614999771118164
GM201900000164,GMGE81FL,GM,2019.0,164.0,GM2019DHS,2269.12646484375,2666.799072265625,3136.08251953125,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.2159857451915741,0.40571504831314087,0.401178240776062,30.96454620361328,31.366666793823242,30.43166732788086,30.046667098999023,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,-9999,337,320,332,369,451,374,474,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.5345458984375,26.06166648864746,25.320833206176758,25.190834045410156,9.356437683105469,32.031202043805806,-1.0,1.0851306915283203,0.5094701903206962,2.357348850795201,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,0.0,20.10454559326172,20.75666618347168,20.209999084472656,20.334999084472656,4.625,4.75,4.7833333015441895,4.5916666984558105,3261.1109375,543.11787109375,581.8896484375,840,796,943,1078,1053,1164,1091,0.4457118170601981,2.0,2.0,2.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,86.8,27.0,52.151419503348215,61.134813581194194,71.84889875139508,84.49234444754464,479.8753662109375,549.426025390625,623.2879638671875,698.822998046875,121.46786934988839,139.07278878348214,157.76900809151786,176.88874162946428,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000165,GMGE81FL,GM,2019.0,165.0,GM2019DHS,4089.520263671875,4806.22265625,5651.986328125,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.14166593551635742,0.26584479543897843,0.2794557677374946,30.96454620361328,31.366666793823242,30.43166732788086,30.046667098999023,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,4.0,337.0,320.0,332.0,369.0,451.0,374.0,474.0,0.0,0.0,0.0,0.0,54.714285714285715,1337.6707763671875,-9999,-9999,0.2707545659553561,0.40403402655764525,0.6089456825062416,25.5345458984375,26.06166648864746,25.320833206176758,25.190834045410156,20.26111074594351,79.1284930889423,-1.0,2.4693594712477465,0.6040309759286734,3.8704740084134617,0.21068203449249268,0.07195077836513519,0.03977298364043236,0.015505915507674217,0.13441024720668793,0.036145105957984924,0.01926076039671898,0.007290027104318142,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,0.0,20.10454559326172,20.75666618347168,20.209999084472656,20.334999084472656,4.625,4.75,4.7833333015441895,4.5916666984558105,2285.1588541666665,903.9421657986111,1156.2084517045455,840.0,796.0,943.0,1078.0,1053.0,1164.0,1091.0,0.4672999748816857,2.0,2.0,2.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,124.6923076923077,22.076923076923077,40.41845233623798,47.38077016977164,55.68441068209135,65.48334679236778,1290.400634765625,1477.424560546875,1676.041748046875,1879.157958984375,121.46787672776442,139.07279146634616,157.76900540865384,176.88874699519232,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000166,GMGE81FL,GM,2019.0,166.0,GM2019DHS,3788.8046875,4452.8056640625,5236.3779296875,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.08590288956960042,0.16799755891164145,0.17950904369354248,30.96454620361328,31.366666793823242,30.43166732788086,30.046667098999023,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,4.0,337.0,320.0,332.0,369.0,451.0,374.0,474.0,0.0,0.0,0.0,0.0,50.25,1337.6707763671875,-9999,-9999,0.2707545659553561,0.40403402655764525,0.6089456825062416,25.5345458984375,26.06166648864746,25.320833206176758,25.190834045410156,23.654874674479167,90.45496419270833,-1.0,2.6854654947916665,0.5364847819010417,3.9560208638509113,0.21068203449249268,0.07195077836513519,0.03977298364043236,0.015505915507674217,0.13441024720668793,0.036145105957984924,0.01926076039671898,0.007290027104318142,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,0.0,20.10454559326172,20.75666618347168,20.209999084472656,20.334999084472656,4.625,4.75,4.7833333015441895,4.5916666984558105,1495.623046875,1220.8763020833333,1574.095703125,840.0,796.0,943.0,1078.0,1053.0,1164.0,1091.0,0.4360232671101888,1.0,2.0,2.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,143.53333333333333,21.0,29.6228084564209,34.72550964355469,40.811279296875,47.99294662475586,1510.9427490234375,1729.930908203125,1962.49365234375,2200.324462890625,121.46787109375,139.07278645833333,157.76901041666667,176.88873697916668,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000167,GMGE81FL,GM,2019.0,167.0,GM2019DHS,1764.608642578125,2073.862548828125,2438.805419921875,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.127286896109581,0.23352789878845215,0.23599427938461304,30.96454620361328,31.366666793823242,30.43166732788086,30.046667098999023,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,4,337.0,320.0,332.0,369.0,451.0,374.0,474.0,0.0,0.0,0.0,0.0,49.2,1337.6707763671875,-9999,-9999,0.27125144595061135,0.40949213681113494,0.6136457423713461,25.5345458984375,26.06166648864746,25.320833206176758,25.190834045410156,10.543663024902344,26.92477694424716,-1.0,0.930896672335538,0.4620662602511319,2.20532885464755,0.20913219451904297,0.075106680393219,0.042350877076387405,0.016337627544999123,0.13268126547336578,0.03788715973496437,0.020583463832736015,0.00768729392439127,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,0.0,20.10454559326172,20.75666618347168,20.209999084472656,20.334999084472656,4.625,4.75,4.7833333015441895,4.5916666984558105,2086.75927734375,150.86761474609375,1077.0860770089287,805,757,920,1034,1014,1121,1041,0.36247064850547095,2.0,2.0,2.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,124.375,32.0,35.91217041015625,42.09825439453125,49.47611999511719,58.182568359375,853.5901489257812,977.3049926757812,1108.6888427734375,1243.0487060546875,121.46787331321023,139.07277610085228,157.76899857954547,176.8887384588068,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000168,GMGE81FL,GM,2019.0,168.0,GM2019DHS,2865.75830078125,3367.99267578125,3960.667236328125,87.00833129882812,96.95833587646484,100.65833282470703,89.2750015258789,18.446996688842773,20.234783172607422,20.790016174316406,19.028419494628906,0.044839941538297214,0.049787319623506986,0.05328856981717623,32.83727264404297,32.525001525878906,32.7933349609375,31.84000015258789,12.949999809265137,13.725000381469727,13.725000381469727,13.733333587646484,4,1514.0,1374.0,1615.0,1988.0,2126.0,2007.0,2035.0,0.0,0.0,0.0,0.0,53.25,1337.6707763671875,-997,0.0,0.2952908739973288,0.4735009382945234,0.698797076806578,26.399091720581055,26.75666618347168,26.836212158203125,26.3174991607666,28.96438778147978,146.15570427389707,-1.0,54.29933076746323,0.24909243864171646,21.75064804974724,0.29255375266075134,0.07654296606779099,0.02368917129933834,0.013056894764304161,0.21005353331565857,0.03853730112314224,0.011218247003853321,0.006109913345426321,33.491668701171875,34.583335876464844,34.69166564941406,34.20833206176758,26.991666793823242,27.683334350585938,27.799999237060547,27.316667556762695,20.54166603088379,20.858333587646484,20.96666717529297,20.475000381469727,0.0,19.960908889770508,20.988332748413086,20.879091262817383,20.795000076293945,4.7166666984558105,4.791666507720947,4.8416666984558105,4.691666603088379,4619.432391826923,13233.114182692309,3740.329326923077,694,652,801,954,1010,980,1008,0.5035025091732249,0.0,0.0,1.0,27.5231876373291,27.1130428314209,24.163768768310547,25.373912811279297,23.884057998657227,27.643478393554688,28.210145950317383,26.83333396911621,28.252174377441406,26.57826042175293,27.81739044189453,27.29420280456543,227.41176470588235,71.23529411764706,23.10044288635254,27.079631805419922,31.82543182373047,37.42583465576172,1012.576171875,1108.80810546875,1203.105712890625,1290.1490478515625,74.33198816636029,81.41203756893383,88.35321403952206,94.76479204963235,6.7158331871032715,9.291666030883789,8.24666690826416,6.351666450500488
GM201900000169,GMGE81FL,GM,2019.0,169.0,GM2019DHS,8593.033203125,10050.6318359375,11801.15234375,68.93333435058594,85.58333587646484,82.84166717529297,69.92500305175781,13.949409484863281,17.289562225341797,16.458608627319336,14.270408630371094,0.10747293631235759,0.16630759835243225,0.17491708199183145,35.408180236816406,35.02000045776367,34.33000183105469,34.24833297729492,14.166666984558105,14.941666603088379,14.941666603088379,14.949999809265137,4,2044,1980,2214,2446,2406,2201,2357,0.0,0.0,0.0,0.0,64.26666666666667,1553.3482666015625,4,0.0,0.28759861331704667,0.5045849443891146,0.7454149921416258,28.209091186523438,28.258333206176758,27.458181381225586,27.68666648864746,42.5256591796875,237.72237955729167,-1.0,194.33909505208334,0.9624841054280598,139.68072916666668,0.5568447709083557,0.21003849804401398,0.024677490815520287,0.019473932683467865,0.49201691150665283,0.1304706633090973,0.011694822460412979,0.009195147082209587,35.016666412353516,36.04999923706055,36.22500228881836,35.78333282470703,27.916667938232422,28.549999237060547,28.71666717529297,28.275001525878906,20.850000381469727,21.108333587646484,21.28333282470703,20.83333396911621,0.04972615398344447,21.010000228881836,21.496665954589844,20.586362838745117,21.125,4.941666603088379,4.949999809265137,5.0333333015441895,4.900000095367432,905.2568359375,17026.389423076922,7076.948660714285,500,479,564,709,777,699,695,0.7084782918294271,2.0,2.0,3.0,29.176000595092773,27.033000946044922,24.167999267578125,26.13599967956543,24.430999755859375,27.55299949645996,29.07499885559082,27.93400001525879,29.7810001373291,26.59000015258789,27.826000213623047,27.22800064086914,228.06666666666666,1.0,72.52223423549107,84.73849051339286,99.31592668805804,116.69043840680804,1160.5797119140625,1334.2379150390625,1532.189208984375,1764.418701171875,92.49728190104166,106.33768717447917,122.11424967447917,140.62281901041666,6.129166603088379,7.909999847412109,7.545833110809326,5.7833333015441895
GM201900000170,GMGE81FL,GM,2019.0,170.0,GM2019DHS,7805.5419921875,9152.404296875,10755.078125,68.93333435058594,85.58333587646484,82.84166717529297,69.92500305175781,13.949409484863281,17.289562225341797,16.458608627319336,14.270408630371094,0.09790213618959699,0.14980322974068777,0.15586556707109725,35.408180236816406,35.02000045776367,34.33000183105469,34.24833297729492,14.166666984558105,14.941666603088379,14.941666603088379,14.949999809265137,4.0,2044,1980,2214,2446,2406,2201,2357,0.0,0.0,0.0,0.0,63.42857142857143,1553.3482666015625,4,0.0,0.28759861331704667,0.5045849443891146,0.7454149921416258,28.209091186523438,28.258333206176758,27.458181381225586,27.68666648864746,44.391754150390625,193.45689174107142,-1.0,185.28728376116072,0.6545863832746234,131.58152553013392,0.5568447709083557,0.21003849804401398,0.024677490815520287,0.019473932683467865,0.49201691150665283,0.1304706633090973,0.011694822460412979,0.009195147082209587,35.016666412353516,36.04999923706055,36.22500228881836,35.78333282470703,27.916667938232422,28.549999237060547,28.71666717529297,28.275001525878906,20.850000381469727,21.108333587646484,21.28333282470703,20.83333396911621,0.01748791573539613,21.010000228881836,21.496665954589844,20.586362838745117,21.125,4.941666603088379,4.949999809265137,5.0333333015441895,4.900000095367432,1207.0006510416667,17052.891826923078,6994.6442307692305,500,479,564,709,777,699,695,0.7056217874799456,2.0,2.0,3.0,29.176000595092773,27.033000946044922,24.167999267578125,26.13599967956543,24.430999755859375,27.55299949645996,29.07499885559082,27.93400001525879,29.7810001373291,26.59000015258789,27.826000213623047,27.22800064086914,233.0,0.7857142857142857,69.66488647460938,81.66507393973214,95.9771728515625,112.86652483258929,1027.4158935546875,1182.9627685546875,1358.0400390625,1558.225830078125,87.73206438337054,101.01435198102679,115.96437290736607,133.05848911830358,6.129166603088379,7.909999847412109,7.545833110809326,5.7833333015441895
GM201900000171,GMGE81FL,GM,2019.0,171.0,GM2019DHS,8526.966796875,10000.2607421875,11752.134765625,68.93333435058594,85.58333587646484,82.84166717529297,69.92500305175781,13.949409484863281,17.289562225341797,16.458608627319336,14.270408630371094,0.10512352906740628,0.15860797808720514,0.16238093376159668,35.408180236816406,35.02000045776367,34.33000183105469,34.24833297729492,14.166666984558105,14.941666603088379,14.941666603088379,14.949999809265137,4,2044,1980,2214,2446,2406,2201,2357,0.0,0.0,0.0,0.0,63.0,1553.3482666015625,4,0.0,0.28759861331704667,0.5045849443891146,0.7454149921416258,28.209091186523438,28.258333206176758,27.458181381225586,27.68666648864746,43.19279479980469,173.55429077148438,-1.0,164.98614501953125,0.6129412055015564,117.16949462890625,0.5568447709083557,0.21003849804401398,0.024677490815520287,0.019473932683467865,0.49201691150665283,0.1304706633090973,0.011694822460412979,0.009195147082209587,35.016666412353516,36.04999923706055,36.22500228881836,35.78333282470703,27.916667938232422,28.549999237060547,28.71666717529297,28.275001525878906,20.850000381469727,21.108333587646484,21.28333282470703,20.83333396911621,0.0033676907167596334,21.010000228881836,21.496665954589844,20.586362838745117,21.125,4.941666603088379,4.949999809265137,5.0333333015441895,4.900000095367432,1357.8736049107142,17190.912946428572,6354.528409090909,500.0,479.0,564.0,709.0,777.0,699.0,695.0,0.6866488456726074,2.0,2.0,3.0,29.176000595092773,27.033000946044922,24.167999267578125,26.13599967956543,24.430999755859375,27.55299949645996,29.07499885559082,27.93400001525879,29.7810001373291,26.59000015258789,27.826000213623047,27.22800064086914,233.5,0.875,67.09617832728794,78.65388706752232,92.43825857979911,108.70485142299107,1152.3585205078125,1327.5699462890625,1523.87158203125,1746.1739501953125,86.10010528564453,99.19125366210938,113.85820007324219,130.46791076660156,6.129166603088379,7.909999847412109,7.545833110809326,5.7833333015441895
